review_id,visit_id,review
3290,4835,"I see my specialist here regularly, and the only reason I continue to go here is because I like my doctor. There's limited to no parking (paid or free) and always construction in the area. The rest of the hospital staff is slow and …"
3291,4399,"More than 2 hours of waiting. Calling only in French. After that, the ER prescribed an antibiotic for a presumably staphylococcal skin infection. I made noticed her that my husband had 160-110 of blood pressure. She said that we should …"
3292,2445,"garbage. Came at 3 p.m. , by 2 a.m. i still didnt see any doctor, and by the looks of it, it was still gonna take a while. They forced me to waste those 11 hours for nothing, because if I leave I will have to start all over again.  i had a …"
3293,2951,Very nice hospital and clean
3294,5836,I've been there and won't go back.I had to wait many hours (+7H and it wasn't crowded) until I change to another …
3295,3993,one hell of a cafeteria. amazing breakfast for under 5 bucks. best kept secret in the downtown core. my doctor is also a great chap.
3296,7453,Worst emergency customer service in a health service.  Waiting almost 10hours . The nurse is not competitent when you try to explain your arche. Better to go to jewish hospital or Verdun for emergency problem so far . People listem to you and try to find a solution
3297,9807,"The best emergency/hospital experience I ever had. The doctors, nurses and support staff are all efficient, competent and friendly."
3298,2810,"Changing dates for an appointment at the radiology department is impossible because their agents are always busy. I’ve tried calling everyday for the last week at different times, no luck."
3299,1423,"Perfect emergency ward! I arrived at 8 and by 12 I was examined, passed an MRI and given appointment with specialist next morning at 10!Very pleased by my experience!"
3300,5354,"Used to be good, with short waiting time in emergency. But today, we have to wait more than 12 hours. Try to not going there during  weekend..."
3301,6810,"I work in this hospital, but I needed use the urgence services... Just terrible..I left my shift and came her...8 HS until now and I didn't saw the doctor yet"
3302,1616,"My only complaint is the indoor parking. I am not a stupid person, but it took me 20 minutes to find the exit !!!!!! I just kept going around in circles..THE SIGNS ARE NOT WELL MADE AT ALL. I had to wait for someone to exit so I can follow …"
3303,4687,I gave birth in this hospital and I can't imagine having better experience. I'm very grateful to the professional and attentive staff
3304,5705,"Urgent Care is terrible. Staff is rude and unprofessional. Been waiting here for 12 hours now to see a doctor, and no one has the courtesy to even stop to give an update. …"
3305,6123,Je suis allé•e ici en marchant au centre ville. J’ai dû trouver une toilette 🚽. Il y a des toilettes singles et accessibles au deuxième étages. J’ai trouvé aucune toilettes au première étage mai peut-être je les ai manqué. On peut se …
3306,5533,"Très bon accueil, très rassurant. Ma fille y est née un mois après son ouverture, la veille du transfert des personnels de l'Hôpital Notre-Dame, et tant les praticiens, que les personnels et les matériels ont été extraordinaires."
3307,3008,"Personnels soignants attentifs, efficaces et professionnels. Merci pour tout ce que vous faites!!"
3308,3239,"J'ai accouché deux fois à cet hôpital et je peux dire que c'était génial. Les médecins, les infirmières et les autres personnels sont géniaux, ils sont à l'écoute et très patients. Merci pour tout."
3309,5465,"Radiologie : service professionnel impeccable, courtois, très humain. la spécialiste et la tech ont pris le temps de m'expliquer les étapes de la procédure. 1 étoile de moins dû à l'oubli d'un employé d'informer pour la partie préparatoire. …"
3310,1441,Une bonne hopital pour les soins et le personnel et médecin superMai là bouf es pas mangeable et beaucoup trop chers
3311,7471,Je suis suivie au CHUM par une dizaine de spécialistes depuis janvier 2020 et je suis tellement reconnaissante de pouvoir recevoir des soins de qualité de la part de tous les professionnels! …
3312,6803,J’ai dû subir une mastectomie suivie d’une reconstruction immédiate par Diep (lambeaux)J’ai choisi le CHUM de Mtl pour avoir la chance de me faire opérer par Dr …
3313,3629,"La bouffe est non seulement beaucoup trop cher, mais c'est dégueulasse.Je ne recommande vraiment pas."
3314,7568,"L'urgence appartient aux mendiants et aux vagabonds, et il n'y a pas de soins pour les malades qui le méritent, ni les choses les plus simples, et il n'y a pas de propreté aux urgences"
3315,6779,Belle grande chambre privée mais les services ne sont pas constant. Du personnels très bon et d’autres vraiment mauvais mais les médecins sont excellent.
3316,4106,Un magnifique hôpital moderne dans le centre-ville de Montréal !
3317,4044,C'est un hôpitalEt comme dans tous les hôpitauxIl y a des méchants et des gentilles …
3318,9798,👍💚
3319,1365,Pizza poulet pesto à essayer à la caféteria. All their pizzas are super good and the best prices!
3320,6935,Il semblerait que c’est un nouveau Hopital à la hauteur !
3321,8032,15 ième étage en cancérologie
3322,9708,BONJOUR JE TENAIS A REMERCIER TOUTE L EQUIPE DU CHUM LE SERVICE AVANT ET APRES L OPERATION  IMPECABLE FELICITATION
3323,2444,"J'y travail depuis 4 ans, très grand et moderne."
3324,4644,Excellent!
3325,1468,Le stationnement m'étourdie
3326,6821,"Every day at this hospital feels like it’s the first day they’ve been open. Like no one really knows what’s going on. Everyone is confused and yelling. It also has the same chaos and aesthetic as a mall food court (and as many restaurants, …"
3327,4534,This review is solely for the cafeteria on the 2nd floor.One of the best kept secrets in MTL! Tons of various fresh hot and cold foods …
3328,2046,"This review is only for the facility itself. Another beautiful and spectacular healthcare facility in city of Montreal: the Centre hospitalier de l'Université de Montréal (CHUM, translated as University of Montreal Health Centre) is one of …"
3329,5940,Zero would be a more accurate review. Wait times are 12 hours + and technicians are the rudest and think they are above you and they don’t even speak english.
3330,8865,"Centre Hospitalier de l’Université de Montréal, known collectively as CHUM, is a collection of buildings, new for the most part and impossible to miss, especially if you are in the eastern part of downtown Montreal. CHUM is a welcome …"
3331,8508,"Worst hospital. Two doctors available only on emergency lack of respect over 13 hours waiting in emergency, what’s the purpose of hospital ! Might as well close it , where does all the taxes goes , big hospitals with no staff , super dirty central fan very dirty, not a hospital they want you to suffer and give you more meds"
3332,9596,"I was here for an urgent medical attention with my wife for 2 days...a brand new reference hospital, the staff are very welcoming, great listeners, quick to react to an emergency situation, a thorough follow through treatment by the …"
3333,9773,Eine sagenhafte Uniklinik - hier macht das Arbeiten Spaß! Unsere Patienten finden die Versorgung bei stationärer Aufnahme hervorragend. Lediglich die Organisation der ambulanten Sprechstunden bleibt verbesserungswürdig... (aber das ist ja leider systemisch und anderswo in der Region auch nicht viel besser).
3334,5440,"Simply the best hospital on earth, for who they complain, please be grateful and appreciate the staff who’s trying to do the best from little, if I can shake hand and thanks each employee from the cleaning people to the highest doctor there …"
3335,8371,"New hospital nice facilities, the most of the stuff doesn’t speak English . The doctors are nice and professionals."
3336,8061,"I was waiting for 4 hours then I left. A man who checked my body first said ""you have a big problem!"" because I can't speak French. Just so sad. Before I left there I told security man that I am leaving and I can't wait anymore. He told me ""Door is open.""  People were tired to wait for long time."
3337,3300,Super clean. Excellent services. Highly recommended.The patient is followed up every 6 hours by a doctor. Every 2 hours by a nurse for full check up.
3338,9897,"One of the worst hospitals you can go to. No one knows what they are doing, you are send from the 1st to the 3rd floor and back the whole time. Not to mention the hours you have to wait before you get help (12 hours at emergency). Be smart and choose another hospital."
3339,8791,"Yesterday, I had VNG test at ENT clinic there(9th floor)My experience there was very good and the the technician was very nice and proffesional …"
3340,8979,IF YOU ARE NEAR DEATH OR DEAD DO NOT COME HERE I had a Tylenol overdose and was taken as seriously as I was when I had a sore throat as a child in a clinic. Vomiting blood was still not valid enough to see a nurse quicklier yet alone a doc! …
3341,7365,"Waited 10.5 hours in the ER to get my medication only to be told by a rude doctor that he couldn't give it to me even though this wasn't the first time I came there for that reason. He told me ""well it's your fault that you didn't go get your medication at the pharmacy""."
3342,1566,We had an appointment in radiology at 9 pm. The process was easy and quick there were enough places to park inside. We left the building before 10 pm.
3343,5952,Did not attend me. Waited 15 hours.
3344,6754,Money no object! They invested billions plus of course millions $ both private and public funds. Outstanding outcome not finished yet may 2018. I visited the structural entity! Awed by the mega hospital status plus the elegant combination …
3345,5280,"Wait time is long as any other hospital...but service is really good. Very Friendly... the Cafeteria is the best i have seen, with a lot of food and really good price. Two can eat well with $20"
3346,7420,Thank you to the staff and nurses who took care of my grandmother during her surgery. Very helpful and caring.
3347,5021,"So my wife had a hysterectomy at this hospital,worse service ever.appaoint was at 7am but she only got admitted after 12pm.after the surgery while she was heavily sedated they gave her medication and injection instructions.as i told i would …"
3348,5078,"This has to be one of the worst hospital in Montreal. The staff is terrible, they don't listen to what you're saying and are in a urge to give you a number before you get to say anything. They also tell you to sit on a chair and wait, they don't tell you you have to register, so you're stuck waiting for nothing."
3349,2491,I think the worst department is the ophthalmology... We've been going to this hospital for so long because I can't transfer my aunt's files to another hospital... They give you a appointment but they can't respect it... People have to wait …
3350,4575,Garbage hospital impossible to speak with someone when you call in its an automated robot that's broken and repeats multiple options over and over and over.
3351,5118,The receptionist was extremely rude to my mother who was sick. She needs Jesus. But the actual doctors were very nice.
3352,6605,Excellent hospital. The emergency received me immediately and took my case very seriously. All the nurses and doctors were nice and professional. Thank you!
3353,1569,The people are very nice but had to wait 10 hours before seeing someone for a broken hand. I arrived at the hospital at 7pm and only left at 6:30am
3354,4739,Literally the worst hospital I have ever been to I would give it 0 stars. I am from the US and ended up driving back here with a wound on my head bc it was quicker to do that then get anyone’s attention at this place. Front desk woman and everyone else was extremely rude. Don’t go here.
3355,5590,"Simply its the best hospital in Montreal, exceptional staff, Amazing doctors, they are very fast and efficient in everything they do, i had a surgery over there and everything just went perfect thank you so much Dr Eric bessada from the ORL …"
3356,9435,Je suis allé•e ici en marchant au centre ville. J’ai dû trouver une toilette 🚽. Il y a des toilettes singles et accessibles au deuxième étages. J’ai trouvé aucune toilettes au première étage mai peut-être je les ai manqué. On peut se …
3357,8397,"Très bon accueil, très rassurant. Ma fille y est née un mois après son ouverture, la veille du transfert des personnels de l'Hôpital Notre-Dame, et tant les praticiens, que les personnels et les matériels ont été extraordinaires."
3358,2144,"Personnels soignants attentifs, efficaces et professionnels. Merci pour tout ce que vous faites!!"
3359,1956,"J'ai accouché deux fois à cet hôpital et je peux dire que c'était génial. Les médecins, les infirmières et les autres personnels sont géniaux, ils sont à l'écoute et très patients. Merci pour tout."
3360,7602,"Radiologie : service professionnel impeccable, courtois, très humain. la spécialiste et la tech ont pris le temps de m'expliquer les étapes de la procédure. 1 étoile de moins dû à l'oubli d'un employé d'informer pour la partie préparatoire. …"
3361,9967,Une bonne hopital pour les soins et le personnel et médecin superMai là bouf es pas mangeable et beaucoup trop chers
3362,1425,Je suis suivie au CHUM par une dizaine de spécialistes depuis janvier 2020 et je suis tellement reconnaissante de pouvoir recevoir des soins de qualité de la part de tous les professionnels! …
3363,2313,J’ai dû subir une mastectomie suivie d’une reconstruction immédiate par Diep (lambeaux)J’ai choisi le CHUM de Mtl pour avoir la chance de me faire opérer par Dr …
3364,1120,"La bouffe est non seulement beaucoup trop cher, mais c'est dégueulasse.Je ne recommande vraiment pas."
3365,8756,"L'urgence appartient aux mendiants et aux vagabonds, et il n'y a pas de soins pour les malades qui le méritent, ni les choses les plus simples, et il n'y a pas de propreté aux urgences"
3366,6679,Belle grande chambre privée mais les services ne sont pas constant. Du personnels très bon et d’autres vraiment mauvais mais les médecins sont excellent.
3367,2410,Un magnifique hôpital moderne dans le centre-ville de Montréal !
3368,1736,C'est un hôpitalEt comme dans tous les hôpitauxIl y a des méchants et des gentilles …
3369,6080,👍💚
3370,6445,Pizza poulet pesto à essayer à la caféteria. All their pizzas are super good and the best prices!
3371,3451,Il semblerait que c’est un nouveau Hopital à la hauteur !
3372,1471,15 ième étage en cancérologie
3373,4694,BONJOUR JE TENAIS A REMERCIER TOUTE L EQUIPE DU CHUM LE SERVICE AVANT ET APRES L OPERATION  IMPECABLE FELICITATION
3374,8124,"J'y travail depuis 4 ans, très grand et moderne."
3375,1058,Excellent!
3376,4044,Le stationnement m'étourdie
3377,2420,"Every day at this hospital feels like it’s the first day they’ve been open. Like no one really knows what’s going on. Everyone is confused and yelling. It also has the same chaos and aesthetic as a mall food court (and as many restaurants, …"
3378,6860,This review is solely for the cafeteria on the 2nd floor.One of the best kept secrets in MTL! Tons of various fresh hot and cold foods …
3379,3895,"This review is only for the facility itself. Another beautiful and spectacular healthcare facility in city of Montreal: the Centre hospitalier de l'Université de Montréal (CHUM, translated as University of Montreal Health Centre) is one of …"
3380,7565,Zero would be a more accurate review. Wait times are 12 hours + and technicians are the rudest and think they are above you and they don’t even speak english.
3381,9310,"Centre Hospitalier de l’Université de Montréal, known collectively as CHUM, is a collection of buildings, new for the most part and impossible to miss, especially if you are in the eastern part of downtown Montreal. CHUM is a welcome …"
3382,5504,"Worst hospital. Two doctors available only on emergency lack of respect over 13 hours waiting in emergency, what’s the purpose of hospital ! Might as well close it , where does all the taxes goes , big hospitals with no staff , super dirty central fan very dirty, not a hospital they want you to suffer and give you more meds"
3383,2709,"I was here for an urgent medical attention with my wife for 2 days...a brand new reference hospital, the staff are very welcoming, great listeners, quick to react to an emergency situation, a thorough follow through treatment by the …"
3384,9372,Eine sagenhafte Uniklinik - hier macht das Arbeiten Spaß! Unsere Patienten finden die Versorgung bei stationärer Aufnahme hervorragend. Lediglich die Organisation der ambulanten Sprechstunden bleibt verbesserungswürdig... (aber das ist ja leider systemisch und anderswo in der Region auch nicht viel besser).
3385,4924,"Simply the best hospital on earth, for who they complain, please be grateful and appreciate the staff who’s trying to do the best from little, if I can shake hand and thanks each employee from the cleaning people to the highest doctor there …"
3386,9583,"New hospital nice facilities, the most of the stuff doesn’t speak English . The doctors are nice and professionals."
3387,7932,And it is because we can't give 0 star worst hospital ever...Started ok then 7.5 hours later with no food still haven't seen a doctor... and this nurse talking about well so people wait 12 hours... how is that a relevant information?!? I just left... no respect
3388,7407,They cannot even perform a proper blood test. Either they are not trained well or they don’t care to do a good job.They damaged the small vessels and left bruising.Not professional and rude.
3389,1804,Waiting times are based on a triage so that anyone more ill than you are will be seen before you. If you have a serious problem you are seen very fast. Staff is friendly and helpful.
3390,6769,Delicious gourmet food at the cafeteria and its so cheap. 9 inch pizzas for under $4 and cakes for under $2. Come and have a taste!
3391,6317,"The service was nice, however after showing my Medicare card they had nerve to ask me if I'm Canadian citizen...this is hospital not immigration, was in pain and very insulted...for those that have problems with language should not be working in hospitals...we still live in a democracy...."
3392,6401,"I gave birth here almost 3 yrs ago and  one nurse while I was going through labor told me to stop screaming I almost punched her, I got her replaced and the rest of the staff was amazing"
3393,6588,This is the third time I’ve called the radiology department. I need to make an appointment for an abdominal ultrasound and I have not been able to talk to a human being in over 4h of waiting over multiple calls. I’m so exasperated. This service is so terrible.
3394,4155,Waited 11 hours to be told to go to a clinic. Maybe they'll be able to get you what you need.
3395,8625,The service at this hospital is terribleI spent 10 hours here today n never seen a doctor. After been drop there by a ambulance …
3396,6648,"After three hours wait in emergency, they've provided me a tynelol (are you kidding me) I had muscle sour and nerve for the second time .... First time back in Vancouver they injected me Morphin after 15 mins!"
3397,2853,"Been here for 4 days and barely ate,big budget a giant screen t.v in the room, but they forget to feed you , then they bring you something that they found in the back of the fridge and don't even bother to heat up the soupe,showed up twice …"
3398,6746,Our daughter was born here on 5-Jul-2019 VIP treatment! We are so grateful to the whole amazing team! Thank you all!
3399,4097,"Easy to get to by metro, no need to go outside.  Lots of help getting to the radiology department.  Professional staff, modern equipment."
3400,5218,Long time waiting in emergency ward after 3hour waiting doctor and check my friend after doctor said wait am coming with u shortly but no body is coming again we wait there 3 hours one nurse is coming check the test she now u leave 6hours waste for one test
3401,9912,Baaaaaaaaaad expérience . 3 hours + in emergency and no clue yet on when to go see the dr. No one knows anything and they are very slow.Can't express how bad is the service level
3402,6009,NO ONE IS DISINFECTING THE PLACE. I've been waiting at the emergency for 4 hours and no one came to disinfect. There's hand sanitizer and not a single doctor has called in a patient. I don't understand what is happening.
3403,9232,"bilingual seems to be always a problem in Quebec as far as i can remember!! when listening to an answering machine from any hospital it would  be nice to hear it in English also!.. considering ""Quebec"" is part of Canada, and Canada ""IS"" a bilingual Country!!"
3404,8484,Poor organization ..even in urgency it's a long wait time and display board even does not work..very difficult for Non French people it's a worse after Bill 96
3405,5593,"awful experience.... was experiencing serious chest pain and was not able to see a doctor in 6h..... left the hospital at 4am still suffering, will never go back there again thats 4 sure."
3406,6861,A service level within the standard metrics and above that the friendly staff is the signature for this hospital.
3407,1425,Je suis allé•e ici en marchant au centre ville. J’ai dû trouver une toilette 🚽. Il y a des toilettes singles et accessibles au deuxième étages. J’ai trouvé aucune toilettes au première étage mai peut-être je les ai manqué. On peut se …
3408,2446,"Très bon accueil, très rassurant. Ma fille y est née un mois après son ouverture, la veille du transfert des personnels de l'Hôpital Notre-Dame, et tant les praticiens, que les personnels et les matériels ont été extraordinaires."
3409,4276,"Personnels soignants attentifs, efficaces et professionnels. Merci pour tout ce que vous faites!!"
3410,2222,"J'ai accouché deux fois à cet hôpital et je peux dire que c'était génial. Les médecins, les infirmières et les autres personnels sont géniaux, ils sont à l'écoute et très patients. Merci pour tout."
3411,9559,"Radiologie : service professionnel impeccable, courtois, très humain. la spécialiste et la tech ont pris le temps de m'expliquer les étapes de la procédure. 1 étoile de moins dû à l'oubli d'un employé d'informer pour la partie préparatoire. …"
3412,9229,Une bonne hopital pour les soins et le personnel et médecin superMai là bouf es pas mangeable et beaucoup trop chers
3413,6478,Je suis suivie au CHUM par une dizaine de spécialistes depuis janvier 2020 et je suis tellement reconnaissante de pouvoir recevoir des soins de qualité de la part de tous les professionnels! …
3414,7027,J’ai dû subir une mastectomie suivie d’une reconstruction immédiate par Diep (lambeaux)J’ai choisi le CHUM de Mtl pour avoir la chance de me faire opérer par Dr …
3415,8997,"La bouffe est non seulement beaucoup trop cher, mais c'est dégueulasse.Je ne recommande vraiment pas."
3416,4450,"L'urgence appartient aux mendiants et aux vagabonds, et il n'y a pas de soins pour les malades qui le méritent, ni les choses les plus simples, et il n'y a pas de propreté aux urgences"
3417,2458,Belle grande chambre privée mais les services ne sont pas constant. Du personnels très bon et d’autres vraiment mauvais mais les médecins sont excellent.
3418,5729,Un magnifique hôpital moderne dans le centre-ville de Montréal !
3419,4593,C'est un hôpitalEt comme dans tous les hôpitauxIl y a des méchants et des gentilles …
3420,7569,👍💚
3421,7170,Pizza poulet pesto à essayer à la caféteria. All their pizzas are super good and the best prices!
3422,1630,Il semblerait que c’est un nouveau Hopital à la hauteur !
3423,1810,15 ième étage en cancérologie
3424,2803,BONJOUR JE TENAIS A REMERCIER TOUTE L EQUIPE DU CHUM LE SERVICE AVANT ET APRES L OPERATION  IMPECABLE FELICITATION
3425,8111,"J'y travail depuis 4 ans, très grand et moderne."
3426,2184,Excellent!
3427,2878,Le stationnement m'étourdie
3428,3080,"Every day at this hospital feels like it’s the first day they’ve been open. Like no one really knows what’s going on. Everyone is confused and yelling. It also has the same chaos and aesthetic as a mall food court (and as many restaurants, …"
3429,7594,This review is solely for the cafeteria on the 2nd floor.One of the best kept secrets in MTL! Tons of various fresh hot and cold foods …
3430,2199,"This review is only for the facility itself. Another beautiful and spectacular healthcare facility in city of Montreal: the Centre hospitalier de l'Université de Montréal (CHUM, translated as University of Montreal Health Centre) is one of …"
3431,2011,Zero would be a more accurate review. Wait times are 12 hours + and technicians are the rudest and think they are above you and they don’t even speak english.
3432,6774,"Centre Hospitalier de l’Université de Montréal, known collectively as CHUM, is a collection of buildings, new for the most part and impossible to miss, especially if you are in the eastern part of downtown Montreal. CHUM is a welcome …"
3433,3858,"Worst hospital. Two doctors available only on emergency lack of respect over 13 hours waiting in emergency, what’s the purpose of hospital ! Might as well close it , where does all the taxes goes , big hospitals with no staff , super dirty central fan very dirty, not a hospital they want you to suffer and give you more meds"
3434,2316,"I was here for an urgent medical attention with my wife for 2 days...a brand new reference hospital, the staff are very welcoming, great listeners, quick to react to an emergency situation, a thorough follow through treatment by the …"
3435,9320,Eine sagenhafte Uniklinik - hier macht das Arbeiten Spaß! Unsere Patienten finden die Versorgung bei stationärer Aufnahme hervorragend. Lediglich die Organisation der ambulanten Sprechstunden bleibt verbesserungswürdig... (aber das ist ja leider systemisch und anderswo in der Region auch nicht viel besser).
3436,6016,"Simply the best hospital on earth, for who they complain, please be grateful and appreciate the staff who’s trying to do the best from little, if I can shake hand and thanks each employee from the cleaning people to the highest doctor there …"
3437,7438,"New hospital nice facilities, the most of the stuff doesn’t speak English . The doctors are nice and professionals."
3438,8991,This is the third time I’ve called the radiology department. I need to make an appointment for an abdominal ultrasound and I have not been able to talk to a human being in over 4h of waiting over multiple calls. I’m so exasperated. This service is so terrible.
3439,5733,"Staff are amazing, very nice place - had my back  surgery and they took care of me.Thank you so much."
3440,2295,"Lacks organization, lacks professionalism, lacks of competent staff. This hospital lacks everything. Don't waste your time here. This hospital is trash filled with the worst possible staff."
3441,1026,"Staff is super friendly and helpfull but, waiting times are extremely long. Once your turn does come, they super serve if you are polite as well."
3442,6904,Understaffed. Waiting hours to see a doctor. Nice building and all but doesn’t help if you can’t get care.
3443,1941,"Got an colonoscopy and gastroscopy.  Very nice staff, excellent service, high tech hospital.  Excellent doctor !"
3444,8841,It’s been 5 hrs and no one saw my infection.. Everyone says I don’t know how to help you just wait for the doctor..!
3445,5342,Waited 6 hours in the Emergency.  Very rude staff. Extremely disappointed! Left me on the wheelchair and had to wheel myself back from the washroom cause the orderly just left me there!
3446,3918,قال رسول الله محمد صل الله عليه وسلم :أَذْهِبِ الْبَاسَ رَبَّ النَّاسِ وَاشْفِ أَنْتَ الشَّافِي لاَ شِفَاءَ إِلاَّ شِفَاؤُكَ شِفَاءً لاَ يُغَادِرُ سَقَمًا .اللهم آمين يارب العالمين.
3447,5167,Sent me home with no x-rays or example nation and i still can't walk. This is criminal.  The facility should be should down or very seriously restructured.
3448,2496,Their phone msg is not clear so i can't heat the phone number. It is also hard to get the number of specific office through the operator. Otherwise it's been friendly so far.
3449,9714,دخلت بحالة اسعاف ومنذ اللحظه الاولى سمعت جملة لن انساهاان سلامتي صارت مسؤوليتهمفعلا وجدت بالعلاج و الاقامة طيب ولطف و امكانات علميه اكثر مما هو بالحلم …
3450,1563,"Waited for over 6 hours. Left without seeing a doctor. According to security, average waiting time is ""12 to 13 hours"". Wouldn't recommend for emergencies."
3451,9034,Thanks to Dr Labine Laurence and her team for their quick response. Lovely hospital
3452,2280,"Went into emergency for chest pain and shortness of breath,waited 8 hours to see female Doctor who didn't take me seriously,thought I was wasting her time.I left this foolish place and went to the Jewish General,i cant tolerate these imbiciles,its becoming common place."
3453,7214,"We are here for severe lower back pain. The hospital don’t provide a bed for us. We came here in the morning, and We waited here for 4 hours, still can’t see a doctor."
3454,3790,Fairly quick for a ER visit. The nurses and doctor I spoke with did an amazing job!
3455,4565,"The facilities are new, the staff is courteous and attentive, but there is a clear lack of staff and very careless"
3456,3045,"Here since 11am at the emergency. People are really nice, but... Why so long to get service?"
3457,6737,I had an emergency at this hospital. I had big problems with my eyes. They told me they couldn't help me. I was in shock. Terrible customer service.
3458,6645,"Absolutely the worst emergency walk in there is, 12 hours wait and still waiting... go to any other hospital if you have an emergency!"
3459,5077,Je suis allé•e ici en marchant au centre ville. J’ai dû trouver une toilette 🚽. Il y a des toilettes singles et accessibles au deuxième étages. J’ai trouvé aucune toilettes au première étage mai peut-être je les ai manqué. On peut se …
3460,4513,"Très bon accueil, très rassurant. Ma fille y est née un mois après son ouverture, la veille du transfert des personnels de l'Hôpital Notre-Dame, et tant les praticiens, que les personnels et les matériels ont été extraordinaires."
3461,7140,"Personnels soignants attentifs, efficaces et professionnels. Merci pour tout ce que vous faites!!"
3462,3574,"J'ai accouché deux fois à cet hôpital et je peux dire que c'était génial. Les médecins, les infirmières et les autres personnels sont géniaux, ils sont à l'écoute et très patients. Merci pour tout."
3463,8303,"Radiologie : service professionnel impeccable, courtois, très humain. la spécialiste et la tech ont pris le temps de m'expliquer les étapes de la procédure. 1 étoile de moins dû à l'oubli d'un employé d'informer pour la partie préparatoire. …"
3464,5169,Une bonne hopital pour les soins et le personnel et médecin superMai là bouf es pas mangeable et beaucoup trop chers
3465,3609,Je suis suivie au CHUM par une dizaine de spécialistes depuis janvier 2020 et je suis tellement reconnaissante de pouvoir recevoir des soins de qualité de la part de tous les professionnels! …
3466,3564,J’ai dû subir une mastectomie suivie d’une reconstruction immédiate par Diep (lambeaux)J’ai choisi le CHUM de Mtl pour avoir la chance de me faire opérer par Dr …
3467,9080,"La bouffe est non seulement beaucoup trop cher, mais c'est dégueulasse.Je ne recommande vraiment pas."
3468,3920,"L'urgence appartient aux mendiants et aux vagabonds, et il n'y a pas de soins pour les malades qui le méritent, ni les choses les plus simples, et il n'y a pas de propreté aux urgences"
3469,4330,Belle grande chambre privée mais les services ne sont pas constant. Du personnels très bon et d’autres vraiment mauvais mais les médecins sont excellent.
3470,3592,Un magnifique hôpital moderne dans le centre-ville de Montréal !
3471,6817,C'est un hôpitalEt comme dans tous les hôpitauxIl y a des méchants et des gentilles …
3472,2350,👍💚
3473,6077,Pizza poulet pesto à essayer à la caféteria. All their pizzas are super good and the best prices!
3474,1668,Il semblerait que c’est un nouveau Hopital à la hauteur !
3475,8835,15 ième étage en cancérologie
3476,5868,BONJOUR JE TENAIS A REMERCIER TOUTE L EQUIPE DU CHUM LE SERVICE AVANT ET APRES L OPERATION  IMPECABLE FELICITATION
3477,9159,"J'y travail depuis 4 ans, très grand et moderne."
3478,6337,Excellent!
3479,6854,Le stationnement m'étourdie
3480,7475,"Every day at this hospital feels like it’s the first day they’ve been open. Like no one really knows what’s going on. Everyone is confused and yelling. It also has the same chaos and aesthetic as a mall food court (and as many restaurants, …"
3481,3762,This review is solely for the cafeteria on the 2nd floor.One of the best kept secrets in MTL! Tons of various fresh hot and cold foods …
3482,6314,"This review is only for the facility itself. Another beautiful and spectacular healthcare facility in city of Montreal: the Centre hospitalier de l'Université de Montréal (CHUM, translated as University of Montreal Health Centre) is one of …"
3483,6451,Zero would be a more accurate review. Wait times are 12 hours + and technicians are the rudest and think they are above you and they don’t even speak english.
3484,7732,"Centre Hospitalier de l’Université de Montréal, known collectively as CHUM, is a collection of buildings, new for the most part and impossible to miss, especially if you are in the eastern part of downtown Montreal. CHUM is a welcome …"
3485,4540,"Worst hospital. Two doctors available only on emergency lack of respect over 13 hours waiting in emergency, what’s the purpose of hospital ! Might as well close it , where does all the taxes goes , big hospitals with no staff , super dirty central fan very dirty, not a hospital they want you to suffer and give you more meds"
3486,2673,"I was here for an urgent medical attention with my wife for 2 days...a brand new reference hospital, the staff are very welcoming, great listeners, quick to react to an emergency situation, a thorough follow through treatment by the …"
3487,3810,Eine sagenhafte Uniklinik - hier macht das Arbeiten Spaß! Unsere Patienten finden die Versorgung bei stationärer Aufnahme hervorragend. Lediglich die Organisation der ambulanten Sprechstunden bleibt verbesserungswürdig... (aber das ist ja leider systemisch und anderswo in der Region auch nicht viel besser).
3488,3083,"Simply the best hospital on earth, for who they complain, please be grateful and appreciate the staff who’s trying to do the best from little, if I can shake hand and thanks each employee from the cleaning people to the highest doctor there …"
3489,9838,"New hospital nice facilities, the most of the stuff doesn’t speak English . The doctors are nice and professionals."
3490,9702,This is the third time I’ve called the radiology department. I need to make an appointment for an abdominal ultrasound and I have not been able to talk to a human being in over 4h of waiting over multiple calls. I’m so exasperated. This service is so terrible.
3491,6403,Astounding incompetence paired with unbelievable rudeness. Very unprofessional. Would leave 0 stars if I could.
3492,5784,"The longest wait ever. In all aspects and just normal service, also expensive. The worst I have ever been in Canada"
3493,4289,nicest people.  am english and they are always accommodating in my language.very professional in many ways also.
3494,6733,The service in this place is pathetic. Someone could be dieing (which they almost did) and they still didn't treat him at the time of his arrival in the urgency room.
3495,2562,"Worst hospital in town! That’s all I can say,I could give a 0 if possible."
3496,2061,"Worst parking garage at sky high prices. And the longest wait for a blood test I've ever had, anywhere. Yikes."
3497,4666,"The most worst hospital i’ve come , tarbanak"
3498,3125,Staff is not friendly cause they dont want to talk people and Im waiting about 7hours and I dont want to give 1star My score is -5star
3499,7383,Awesome nurses very nice ☺️
3500,8929,I was sick so I went to the nearest hospital. There were doctors and nurses. I got out and I was well within 2 days. Thanks doc
3501,7272,Vergonzoso. Esperar horas y horas en un hospital que te tratan como a un animal. Inhumano.
3502,1166,Worst place ever. I have waited 12 hours just to see a doctor 5 minutes. Useless. Avoid it at any cost!
